"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak82","chr1",34879047,34879114,68,"+",1943,"peak82","Plekhb2","Plekhb2",NA,NA,"Plekhb2",NA,FALSE,NA,"utr3",1.75940159814924,2.43335676780611,0.0174019694482048,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p",""
"peak84","chr1",34879292,34879352,61,"+",2592,"peak84","Plekhb2","Plekhb2",NA,NA,"Plekhb2",NA,FALSE,NA,"utr3",2.76322066465959,3.61169473446175,0.00172496121795188,NA,NA,NA
"peak86","chr1",34879480,34879529,50,"+",3956,"peak86","Plekhb2",NA,NA,NA,"Plekhb2",NA,FALSE,NA,"utr3",4.34840197171785,3.73303707901231,4.48330234987271e-05,"miR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-376a-5p,miR-5123,miR-7241-3p","miR-376a-5p",""
"peak90","chr1",36472233,36472295,63,"+",5721,"peak90","Cnnm4",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.40413234901163,2.29249291475156,0.000394337111554135,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767",""
"peak126","chr1",37438732,37438782,51,"+",1709,"peak126","Unc50",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.03491202430262,3.22708151626173,0.00922758332789932,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767",""
"peak137","chr1",40743886,40743953,68,"+",1983,"peak137","Slc9a2",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.6430668058063,2.15877162229371,0.0227474748842828,"miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353miR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721",NA,NA
"peak142","chr1",40768118,40768173,56,"+",3301,"peak142","Slc9a2",NA,NA,NA,"Slc9a2",NA,FALSE,NA,"utr3",1.49564822282156,1.6827228530633,0.0319412403808721,"miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419",NA,NA
"peak145","chr1",40768427,40768499,73,"+",4854,"peak145","Slc9a2",NA,NA,NA,"Slc9a2",NA,FALSE,NA,"utr3",3.47132666327863,2.77000065075475,0.000337810649587307,"miR-7224-5pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak147","chr1",40768618,40768673,56,"+",2555,"peak147","Slc9a2",NA,NA,NA,"Slc9a2",NA,FALSE,NA,"utr3",1.78448728710631,2.24206895869819,0.0164252773989622,"miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419",NA,NA
"peak152","chr1",40769065,40769117,53,"+",2517,"peak152","Slc9a2",NA,NA,NA,"Slc9a2",NA,FALSE,NA,"utr3",2.13951408977931,2.91316358508929,0.00725246948583872,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5pmiR-194-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","let-7d-5p,miR-202-3p",""
"peak183","chr1",58756130,58756196,67,"+",9117,"peak183","Cflar",NA,NA,NA,"Cflar","Cflar",FALSE,NA,"utr3",6.59555155642504,7.26649617534554,2.53774770429639e-07,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak208","chr1",59985226,59985283,58,"+",3862,"peak208","Fam117b",NA,NA,NA,"Fam117b",NA,FALSE,NA,"utr3",4.11021717029764,6.00283971681661,7.75859048894742e-05,"miR-200b-3p,miR-200c-3p,miR-429-3p",NA,NA
"peak211","chr1",61786706,61786760,55,"+",1798,"peak211",NA,"Pard3b",NA,NA,NA,NA,FALSE,NA,"intron",3.67808352536961,5.70261408742773,0.000209853624535661,"miR-194-5pmiR-194-5p,miR-379-3p,miR-411-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-194-5p",""
"peak215","chr1",62638138,62638195,58,"+",2982,"peak215","Pard3b",NA,NA,NA,"Pard3b",NA,FALSE,NA,"utr3",2.96784500301042,4.86942710923495,0.00107684946590947,"miR-26a-5p,miR-26b-5p,miR-6371miR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak216","chr1",62638616,62638675,60,"+",3999,"peak216","Pard3b",NA,NA,NA,"Pard3b",NA,FALSE,NA,"utr3",4.43001966092753,6.30101824436214,3.71518409721895e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-18b-3p,miR-217-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak218","chr1",63177771,63177822,52,"+",3136,"peak218","Eef1b2","Eef1b2",NA,NA,"Eef1b2",NA,FALSE,NA,"utr3",2.93583682706455,2.57036067070588,0.00115921281328341,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-18b-3p,miR-217-5p","miR-200b-3p,miR-200c-3p,miR-429-3p",""
"peak234","chr1",74248131,74248176,46,"+",8763,"peak234","Arpc2","Arpc2",NA,NA,NA,NA,FALSE,NA,"exon",5.80637945585649,3.32433335602584,1.56178247107334e-06,NA,NA,NA
"peak235","chr1",74248994,74249051,58,"+",2974,"peak235",NA,"Arpc2",NA,NA,NA,NA,FALSE,NA,"intron",3.06108481738605,4.40632971658712,0.000868790738538054,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3pmiR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-194-5pmiR-194-5p","miR-194-5p"
"peak237","chr1",74251248,74251294,47,"+",12728,"peak237","Arpc2","Arpc2",NA,NA,NA,NA,FALSE,NA,"exon",9.08553298409551,4.9652696165661,8.21234178808685e-10,NA,NA,NA
"peak238","chr1",74254838,74254890,53,"+",9437,"peak238","Arpc2",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.49773290715714,4.5445189206089,3.1788284618233e-07,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-376a-5p,miR-5123,miR-7241-3p","miR-1839-5pmiR-376a-5p",""
"peak244","chr1",74264376,74264441,66,"+",1821,"peak244","Arpc2",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.36693397074752,1.87123172284312,0.0429601737577049,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5p",NA,NA
"peak253","chr1",74419563,74419609,47,"+",2091,"peak253","Vil1","Vil1",NA,NA,NA,NA,FALSE,NA,"exon",1.56869174896133,1.47190978415612,0.0269965489811165,NA,NA,NA
"peak260","chr1",74422930,74422982,53,"+",4617,"peak260","Vil1",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.23467646556355,2.29757393388925,0.000582537026192655,"miR-18b-3p,miR-217-5p",NA,NA
"peak278","chr1",74435141,74435247,107,"+",3559,"peak278","Vil1",NA,NA,NA,"Vil1",NA,FALSE,NA,"utr3",2.35091924658095,2.12463234503653,0.00445739122146406,NA,NA,NA
"peak283","chr1",75146513,75146571,59,"+",2029,"peak283","Fam134a",NA,NA,NA,"Fam134a","Fam134a",FALSE,NA,"utr3",2.05598013878168,3.0644746450513,0.00879062717335516,"miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353",NA,NA
"peak284","chr1",78321923,78321972,50,"+",6860,"peak284",NA,"Sgpp2",NA,NA,NA,NA,FALSE,NA,"intron",8.14156365888154,7.98174751963236,7.21832349002542e-09,NA,NA,NA
"peak285","chr1",78327286,78327337,52,"+",1925,"peak285",NA,"Sgpp2",NA,NA,NA,NA,FALSE,NA,"intron",3.72830781955329,5.7331923076695,0.000186935670671771,NA,NA,NA
"peak290","chr1",78417249,78417312,64,"+",2234,"peak290","Sgpp2",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.65936885774102,1.92864184683075,0.0219094331904115,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-802-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-369-3p,miR-374c-5p",""
"peak294","chr1",78417612,78417676,65,"+",3886,"peak294","Sgpp2",NA,NA,NA,"Sgpp2",NA,FALSE,NA,"utr3",3.184948465929,3.03162706640023,0.000653208058751605,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5pmiR-194-5pmiR-379-3p,miR-411-3p","miR-194-5p"
"peak296","chr1",78417777,78417835,59,"+",2809,"peak296","Sgpp2",NA,NA,NA,"Sgpp2",NA,FALSE,NA,"utr3",2.70213056929634,4.14318095871343,0.00198549789379801,NA,NA,NA
"peak300","chr1",78418201,78418283,83,"+",2338,"peak300","Sgpp2",NA,NA,NA,"Sgpp2",NA,FALSE,NA,"utr3",2.05922755221163,2.33462327749133,0.00872514087575978,NA,NA,NA
"peak305","chr1",78419962,78420023,62,"+",2392,"peak305","Sgpp2",NA,NA,NA,"Sgpp2",NA,FALSE,NA,"utr3",2.41993352033472,3.84690014860353,0.00380247598299717,NA,NA,NA
"peak306","chr1",78660989,78661034,46,"+",1268,"peak306",NA,"Acsl3",NA,NA,NA,NA,FALSE,NA,"intron",3.66232660073706,5.76456337467611,0.000217607269364891,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p",""
"peak321","chr1",78701419,78701467,49,"+",8365,"peak321","Acsl3","Acsl3",NA,NA,NA,NA,FALSE,NA,"exon",7.33771025552657,4.00144339601914,4.59504474200714e-08,NA,NA,NA
"peak325","chr1",78706259,78706343,85,"+",2799,"peak325","Acsl3",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.70373039293793,1.74657801091728,0.0197819731045046,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3p",NA,NA
"peak327","chr1",78706581,78706645,65,"+",16554,"peak327","Acsl3",NA,NA,NA,"Acsl3",NA,FALSE,NA,"utr3",11.2848294876665,4.2870563671564,5.19003769754706e-12,NA,NA,NA
"peak332","chr1",82886384,82886434,51,"+",2106,"peak332","Agfg1","Agfg1",NA,NA,NA,NA,FALSE,NA,"exon",2.98018405069043,3.76877452692725,0.00104668487697425,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6353miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-6353"
"peak334","chr1",82895389,82895450,62,"+",2575,"peak334","Agfg1",NA,NA,NA,"Agfg1","Agfg1",FALSE,NA,"utr3",3.66687058192963,5.7186339880426,0.000215342335092246,"miR-194-5pmiR-802-5pmiR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3p","miR-802-5p",""
"peak343","chr1",85850500,85850563,64,"+",4227,"peak343","Cab39",NA,NA,NA,"Cab39","Cab39",FALSE,NA,"utr3",3.28487367515247,4.50402009596598,0.000518950966170765,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-6985-5p,miR-883b-5p","miR-200b-3p,miR-200c-3p,miR-429-3p",""
"peak355","chr1",86305346,86305395,50,"+",4517,"peak355","B3gnt7",NA,"B3gnt7",NA,NA,NA,FALSE,NA,"utr5",4.98847812571983,3.92266031528039,1.02688515189198e-05,"",NA,NA
"peak359","chr1",86306138,86306188,51,"+",2214,"peak359","B3gnt7",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.50977432564842,1.98572587544166,0.0309190167361264,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak360","chr1",86306269,86306317,49,"+",4120,"peak360","B3gnt7",NA,NA,NA,"B3gnt7",NA,FALSE,NA,"utr3",4.17167909634766,3.79606040175353,6.7347410785952e-05,NA,NA,NA
"peak365","chr1",86306696,86306734,39,"+",12605,"peak365","B3gnt7",NA,NA,NA,"B3gnt7",NA,FALSE,NA,"utr3",9.81469071935374,6.3134348317967,1.53217820630913e-10,NA,NA,NA
"peak368","chr1",86307105,86307141,37,"+",3473,"peak368","B3gnt7",NA,NA,NA,"B3gnt7",NA,FALSE,NA,"utr3",4.91906491521466,5.43226021313861,1.20485583372982e-05,NA,"",NA
"peak371","chr1",86530597,86530649,53,"+",4226,"peak371","Ptma",NA,NA,NA,"Ptma","Ptma",FALSE,NA,"utr3",3.43303282068823,5.28951420927396,0.000368949715090975,"miR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak373","chr1",87238108,87238200,93,"+",2145,"peak373","Eif4e2",NA,NA,NA,"Eif4e2",NA,FALSE,NA,"utr3",2.61301811623253,3.98877467659363,0.0024377091292422,"miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak374","chr1",87238231,87238310,80,"+",2606,"peak374","Eif4e2",NA,NA,NA,"Eif4e2",NA,FALSE,NA,"utr3",3.89182116651463,5.82701571651941,0.000128285872860053,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-6985-5p,miR-883b-5pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-369-3p,miR-374c-5p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak383","chr1",87792166,87792227,62,"+",4855,"peak383","Atg16l1",NA,NA,NA,"Atg16l1",NA,FALSE,NA,"utr3",4.01673051301666,5.5950524101292,9.62209160039893e-05,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5p","miR-106b-5p,miR-20a-5p,miR-6383"
"peak384","chr1",87792274,87792328,55,"+",2817,"peak384","Atg16l1",NA,NA,NA,"Atg16l1",NA,FALSE,NA,"utr3",2.4226813392116,4.66014310666707,0.00377849333760362,NA,NA,NA
"peak386","chr1",87943898,87943950,53,"+",2684,"peak386","Dgkd","Dgkd",NA,NA,"Dgkd",NA,FALSE,NA,"utr3",3.25495225446328,4.50836465672774,0.000555965375721766,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761",NA,NA
"peak403","chr1",89520893,89520947,55,"+",4358,"peak403",NA,"Agap1",NA,NA,NA,NA,FALSE,NA,"intron",6.23971739323088,7.03307310145565,5.7581451300266e-07,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5pmiR-194-5pmiR-379-3p,miR-411-3p","miR-194-5p"
"peak413","chr1",91116120,91116182,63,"+",2367,"peak413","Lrrfip1","Lrrfip1",NA,NA,"Lrrfip1",NA,FALSE,NA,"utr3",1.75383427158895,1.85743377053643,0.0176264855141847,"miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak414","chr1",91116226,91116293,68,"+",2275,"peak414","Lrrfip1","Lrrfip1",NA,NA,"Lrrfip1",NA,FALSE,NA,"utr3",3.67242500652655,5.71269064193132,0.000212605743868371,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","miR-194-5p",""
"peak424","chr1",92957560,92957606,47,"+",1444,"peak424",NA,"Gpr35",NA,NA,NA,NA,FALSE,NA,"intron",3.46152607830274,5.5745373780869,0.000345520581303959,"miR-194-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5pmiR-379-3p,miR-411-3p",""
"peak426","chr1",93402388,93402444,57,"+",19317,"peak426",NA,"Ano7",NA,NA,NA,NA,FALSE,NA,"intron",7.16260390966574,7.46462894464136,6.87695354050291e-08,"",NA,NA
"peak434","chr1",93778286,93778341,56,"+",5073,"peak434","Atg4b",NA,NA,NA,"Atg4b",NA,FALSE,NA,"utr3",3.045234976162,4.43934299760245,0.000901083472129047,"miR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak441","chr1",105809343,105809399,57,"+",2276,"peak441","Tnfrsf11a",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.44682853818251,3.07226877479774,0.00357413919254585,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-7224-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p",""
"peak445","chr1",106031314,106031376,63,"+",4239,"peak445","Zcchc2","Zcchc2",NA,NA,"Zcchc2",NA,FALSE,NA,"utr3",4.32742699238456,6.15166861021688,4.70514495504039e-05,"miR-6985-5p,miR-883b-5p",NA,NA
